num_hash,search_dt,status_verify_yn,device_none_network_count_1m,device_wifi_network_count_1m,device_mobile_network_count_1m,device_none_network_count_6m,device_wifi_network_count_6m,device_mobile_network_count_6m
9d2efb008bcda18a94e18786417811dabb6027e8023b520e28c2762daed74814,2022-05-01,True,,,,,,
f87389b54abc84e14baefa8dacc80aede83704855ba5f9c4c70a567ea8e3f227,2022-05-01,True,,,,,,
30f860d21ab2f5fbda0b6436451105b9d69197aab6964edf51d2517f04ae5e57,2022-05-01,True,,47.0,49.0,,265.0,203.0
843c5775c6b3c5949ce40dcd82dda055bfdd7f3b2a55d9460e1de8a27f291a3d,2022-05-01,True,,,,,,
c1b8a75eb234855ab2d852c239f68d10b03f10eaf47ebfb37818a02143fde4ca,2022-05-01,True,,,,,,
d8ef377d88c18206c335520b41fa33ad89a9ce03388df63e2bd15c5c928bca90,2022-05-01,True,,,,,,
7b74f833a9920e35003dda1220dfafdba9fa9833d47901ae137c0c0c2f818593,2022-05-01,True,,,,,,
25b6097a82f30ff6e84d5a0da512925e0ae84d4df496221a6960b8109605ad49,2022-05-01,True,,,,,,
40e18146d4f1bcabd416cb22d20a5cdc4caa952620b1adddea08fac9da3c705a,2022-05-01,True,,,,,,
eaadb9353a3c162b716c1bacbf01fae4fba817dc0f29b23be45b2a2b9f3d195e,2022-05-01,True,,,,,,
547502d438ca0a195221bc77361bdd541df89c5b850be5297fe67c89593c5f14,2022-05-01,True,,,,,,
bd32eafeb543d10dcb61fbad24b29c9845b4347c75da70048e40acad495dbead,2022-05-01,True,,,,,,
bf53401ce5d96554f75b595f390692e787add640d2b9871204346f6799ed0519,2022-05-01,True,,,,,,
0865b2617d49bdc19d0eafec58930b5cd6a887093dbf0b989a94d0d003849cc7,2022-05-01,True,,,,,,
5d3878918fbe725d62f9894aa8e361f799eac487832c759df27555f91d59a3e8,2022-05-01,True,,,,,,
60249736033dd42d0eaf5a9ae6fa84737600d6c6ca0fd7e0ead4a7487a9d431c,2022-05-01,True,,65.0,,,93.0,
ed7312ebbdefe9c1d2854f731c79f530e300448233954e07c54cea20c8a485fc,2022-05-01,True,,,,,,
6e394e58373958d466df920a25c053229a6e5341156adaef1bb4095c3c9accbb,2022-05-01,True,,37.0,47.0,7.0,249.0,275.0
47b5cdd0cd6719db49f60072580d78aaadf2c2c3d0416d2ad0fcfdf99029c010,2022-05-01,True,7.0,63.0,7.0,9.0,257.0,239.0
df225fac26baf93be90548d615b63b403be544e11f9cf2243746e6f61eff8572,2022-05-01,True,,,,,7.0,9.0
2f0ff4167a286226fae5b0c7e7fc8389a7538a9342f570a91ea2a7042d8f997d,2022-05-01,True,,,,,,
922bd7d2247bf493a60ee05105f49c604c4b9a1a17bce9ee67868ba0b5b2df3d,2022-05-01,True,,,,,,
a48cf852f7a2e3020d863faac1202d127f29fdb0b437faa98b05cf531157001a,2022-05-01,True,,,57.0,,,311.0
da897e756d557c47638737a52988d64de82511773f6662c61d334b96c270e575,2022-05-01,True,,,,,,
6b9af165f8343e6e7d2551bc783cb13a70009616893578bdc678ab2ffc9fa9ab,2022-05-01,True,,,,,,
e658bba1fb19b2773af65707fabbbc3d852e3678e713992b2638951ea96b0424,2022-05-01,True,,,,,,
febba1c9144fc6c542947779c28ffa2d7e8bcd829b288a21fd71fde6b0024dbe,2022-05-01,True,,35.0,49.0,,249.0,177.0
65e2148cee705648f4ceb1d38d9aef6392b8720a8b75ef1e12872f28d3bb8ec9,2022-05-01,True,,,,,,
ba83a1b85c77b550d4ec42f8e6994c9678292086d2e44503c39d7d89a55791c7,2022-05-01,True,,,,,,
794ae80eae8cc630d2c86c77bfe647b98a21251633680833475572a728157909,2022-05-01,True,,65.0,,,365.0,
09254b43589383db3c7634913baa8b14af95ffcc6bc989824176f92ca84110b3,2022-05-01,True,7.0,37.0,43.0,19.0,237.0,287.0
1bcd2786431d04439952a4ab270cf31dba7fe961fd5c042fff00d3db17a8c896,2022-05-01,True,,11.0,59.0,9.0,59.0,307.0
1b274a8ad9831f772f1ba0c3ecf8d2bd399ffaa40a03f47fbfbf0f4ce6216ee1,2022-05-01,True,,7.0,65.0,,53.0,339.0
2dd858aef94207e16fd5df5767d7424b180d653a81dfe428b4c558b00cae92e0,2022-05-01,True,,57.0,27.0,11.0,311.0,171.0
95f49d69d06dcd5e2cac755058579f876e5e84af383dddb9eb4be62be761d2a8,2022-05-01,True,,65.0,25.0,9.0,333.0,261.0
2540e8b5b8615b40bba7bc936a7b833bf12621dc84cb164f0516e2c44472e15b,2022-05-01,True,,,,,,
394fcb9ec09ba7891d840ceb8353fc186fa75b1efe8826cd2210274387c2eb79,2022-05-01,True,,,,9.0,37.0,63.0
c10daf2a88fbd49b5e717b8debdaecc23bf682f5d4773d21426af80df0b12ca3,2022-05-01,True,,,,,,
f0f9b22b494ce4155c14422367bc6a0dfebfb883d005eef44d4167d67e508220,2022-05-01,True,,,,,,
b7664b3cd2918ae0957738478a6d4b821fb56e8d0f086837d875b60e6d596439,2022-05-01,True,,63.0,41.0,7.0,359.0,191.0
62f9378dd67b5d5d305a0ec6022cc7048cc0dcd63bfb90ca38d5bd39d5a1b01d,2022-05-01,True,,37.0,51.0,9.0,307.0,109.0
772afeceac4f1491143c729933e405e4be2bcacbd019191e5ecadfc57e2938f5,2022-05-01,True,,,,,,
2ecea53c9a262df60922caee93d570bc8ef354b99a273939f1f84b0844409839,2022-05-01,True,7.0,65.0,7.0,47.0,365.0,17.0
d6007a3eac37f5491ee234de681708050bddf706ac64ad465eccfa9d4eb05566,2022-05-01,True,,,,,,
c7d8165e47d5043d71b2fbdab2102589e58483767dc826bf217465268c98a523,2022-05-01,True,,,,,,
2b8afecb2e47d3e6e7386e6a4af4f42ebe2676e2d66f5525a9259a4f3f3650fc,2022-05-01,True,,,,,,
65133faa318847c5c47ec605c1d8aacacd80c90a4ee03f9c36423fa700921f3f,2022-05-01,True,,,,,,
bee5efde240ff6b71fda6719d1f818d86aa98135f2263499adf9f9f1ce9716a1,2022-05-01,True,,55.0,47.0,7.0,283.0,265.0
85f23bda9e1511a5a191da28721e7f6d93c5b941c23db110866060681b46fc74,2022-05-01,True,,,,,,
2c36eece0593bc298927d49e42e91ec235c778f1bdf1b56d535978307265f216,2022-05-01,True,29.0,49.0,63.0,85.0,315.0,347.0
13d6c91fa80b7f2e684d26d0de4bdd3704660b80c3ca7bc4483c10ba5b9bcf51,2022-05-01,True,7.0,51.0,59.0,9.0,275.0,339.0
0b999b9d4213d76fca8fe7a56c6206b55d8369cfce03b85f9bfedb8ffc44ad0e,2022-05-01,True,7.0,31.0,43.0,11.0,141.0,281.0
12a8bdf01c65b709a400e6cd1cab034a6c7e8b05db6a0c6b394d59f3007f5096,2022-05-01,True,,,,,,
ce7b1cf2e5565a8b9ac30dd15ccd317801965b6c5e80acefca82b72b1ddddc20,2022-05-01,True,,,,,,
3b3b08be8c9f063bf6f33ac8840c6771bcda4d12e969133eddfcc575c21b7d62,2022-05-01,True,,,,,,
658dbffd342956ff17f139ad45b48202cb5a8cafc7ad1dd07e7a5aaf378bd6da,2022-05-01,True,,65.0,,9.0,365.0,19.0
df1b26dc038206567379de8a5b8d0420333f539001599a66a3c1f578347f2a5c,2022-05-01,True,,,,,33.0,
0e7c2385ed6abc5168c6a707b0e510f527a1ef092c97e5ded2357284fb87f5a4,2022-05-01,True,,,17.0,,19.0,75.0
2e84fbc77b38eb4b2c517fceadaf03cb5171c155922ef9d006f22388fa7bcd19,2022-05-01,True,,,,,,
6dd56680624c90a484132e257650a9af6d7edfb1e8565626efe7503287e2350a,2022-05-01,True,,,61.0,9.0,259.0,105.0
2b68194a87405c014510b998c4735c7a5425bd83ac3131fd703bdcbe286f3b4e,2022-05-01,True,,61.0,,,351.0,
e2adaa6cfab59daea57858c2781db6828a66baa8b88e3f823acd333cfe45a06c,2022-05-01,True,,63.0,15.0,7.0,363.0,15.0
0ac3eaad60c58de5ca1fa1fa27a4c691783930c334df13c4a082bd31162cfcad,2022-05-01,True,,27.0,,,27.0,
92a6e4fa1c46bf05fcc6c4adf5fdbd924464e04d752e0b265c9faec65b76eba6,2022-05-01,True,,,,,,
1ae68a3ab7d903aefca62ddcc159fc7a8ea7c271f8419f08f5029f531531325b,2022-05-01,True,,,,,,
75dd0736caed9b0120d76225779b1b7297638d7abf9200fd891c193580f1dada,2022-05-01,True,,65.0,13.0,11.0,365.0,29.0
eff02c4edf2137f8d34bb7b0f42bf4fa4dda0a613bfbc5cafbdb294d40213621,2022-05-01,True,,19.0,59.0,,115.0,125.0
3d07aa886eeeaf1896467702b7da87abadf8e92a3001822fc411c76da7c7b199,2022-05-01,True,,65.0,,,363.0,9.0
30ebe9ba7a0c24d768d12ea1d29a6cf01baddb71d8cb0e538760f1fc579d8c74,2022-05-01,True,,,,,,
b27f67590f3ae8300fe097ec7223b4c1d21d6617c2a606c1499afa0742086ba4,2022-05-01,True,,,,,,
f3885b0b6cf1e3c7307d371d8866dfdbdbe6fa4cba7bed231f827a422872429c,2022-05-01,True,,,,,,
d6b2ac39b04104002d87004dffe866cf67616aae6fab1abb56e378bdc825125f,2022-05-01,True,,,,,,
231d235ff6d193bd21da2aa73d9734364d412d280f271a709048bea76171f336,2022-05-01,True,,,,,,
e8f7f616cb11e3e7b239052be5649cb3c1d7b4338edaa6512d8ff588508c98ef,2022-05-01,True,,,,,,
f0226f0c300694a597c263d76a2b8ff1cd0730013cd535307dd162b7b7825ab4,2022-05-01,True,,,,,,
1ce508c4968c768247c93488596da72c6282ae2792a4dac3c2476a39fc6a5867,2022-05-01,True,,,,,,
5833e4a690f9ca3511efacc7f0089499d86d5837e5365bff8e101f4e4212b41d,2022-05-01,True,,,,,,
f4af12247d34dfbfdf0bda4b16be4b2626f48d58c8f6298fe893cbf88b08e229,2022-05-01,True,,,,,,
b1a23b66468414242b49740359d5bf964c4220e88b6f1e07eafd43d050b3dce2,2022-05-01,True,,,,,,
ac710929d4ac050de1a81d2c09921930af66dd0c28c74a093b27c606a6b4c1e4,2022-05-01,True,9.0,21.0,47.0,9.0,93.0,233.0
5ef849987dd3f052475a88fb8f3354e7733dea4a6fe1a7acad371209f0c0c442,2022-05-01,True,,21.0,,7.0,159.0,
a939b147b14d383591a383207aa9ee6dc6efc32c391f79fb5e0af411dcd75467,2022-05-01,True,,,,,,
20615ae5e3cf5458f898449709ed229aeaff0d3216ef67b170d6096451eefd9c,2022-05-01,True,,37.0,43.0,,63.0,139.0
3c07075d110bfa93a53cff650c2bc935190489888797bed35003f064dc9ee82b,2022-05-01,True,,,,,,
c4a75cdef76c0257b4e24918a33bd9268af33ea492a81db66c08babec42b1201,2022-05-01,True,,,,,,
ca63af2df99ac6b6dae8c0f9673dda218ade85cdee1ea9994ba72b4a0b53d04a,2022-05-01,True,,,,,,
99d60682e92b1a03f63ce4ba5f4e85d1ea9bf13b61b50a64af48460e492c4cbf,2022-05-01,True,,51.0,23.0,,263.0,145.0
d7c00dadfd092f1efdd848df1cf5fc1944966ca1f26b7a558e3720f13990dfaa,2022-05-01,True,,,,,,
13496b355e689e8add6467b7605ddfa96e313d81b3a0a4deeea489b618903af5,2022-05-01,True,,49.0,31.0,7.0,285.0,149.0
ebfd21a88235b5cb67a34a3a432de6cf333273d31571afd6c4d9cf1a45b032f4,2022-05-01,True,,27.0,63.0,7.0,195.0,299.0
8d3081b4da8f25709c1a52946cdc307c2b97148f7a52d76cb9668fe18e0eb4be,2022-05-01,True,,,,,,
9c81631c1f69f5b5c53d2a5b085194b27d76403b14b8f27a347eb61115bf4b39,2022-05-01,True,,51.0,59.0,,291.0,303.0
4cdb28557a6b5f01f54830e5bbc8cd5cbca104fe67677f8ade4c4071e02e7f22,2022-05-01,True,,,,,,
5f7f628b36855459d3a2b9c2f27fc422b4d5975f255921ac4698ebb4ff596ea9,2022-05-01,True,31.0,65.0,49.0,51.0,365.0,271.0
a8ca26a964dd26c18b3fe1b4361c55fad617fd324ed8fa7930adc2234d813274,2022-05-01,True,,,,,,
2f07b490bb0f32f279efe22f9cbc3cf972e8df4d4b7a7cb32aafac0683ea13b3,2022-05-01,True,,,,,,
4d4c0bc406be804bb2cc9e0d9db376c284cb5dead0f784a580c6c05ff74000e0,2022-05-01,True,,45.0,,,221.0,43.0
1833327ead1817e417b7609b270a07d12c16a5e55e578e4312732b9ae4601c9f,2022-05-01,True,,65.0,7.0,,363.0,43.0
ded31a7901a81fee4cba0e7613704923d83f52e98146adda3c7a05c3630c38eb,2022-05-01,True,,,,,,
23df08c5c2a0938f798d54dc5d6646848da4f3aad2be3d7dd84ca8166ba4943e,2022-05-01,True,,63.0,57.0,7.0,95.0,87.0
3e03197b3138f31c447bf7fced07f2ad2c91ab226e92d0ecf82f982f4a639886,2022-05-01,True,,,,,,
e6f0ba75c3dd3a6d29158b0510748072e5f7afb41c0daac308e656be86a305e9,2022-05-01,True,,,,,,
6446d03e87a8c0cc5be8c3ca330ad1db8cca1eed6d92279a015bf9c9ffaf0bc2,2022-05-01,True,,,,,,
7f3eefd2e4eb143bda2ab3f852968d9866f679bcb2e28dfbe1f1cfe00f1f8dc4,2022-05-01,True,,41.0,65.0,,245.0,345.0
48d76f5e1e83854336b06a88f685e73615ae4e1678d1370f0186727ce420661a,2022-05-01,True,,,,,,
3c002bd150b53882903196460278ec00bda1faa4b9002c67ff60dc4caf4fb03a,2022-05-01,True,13.0,65.0,9.0,47.0,365.0,19.0
ab5ccec90648543a3697caa754327858e534933a4468fcf6dc85c249132bd089,2022-05-01,True,,,,,229.0,11.0
5f68362295f42c3a1deb4bd7312cb669114b05ce4540032cda05bd1de3275e9e,2022-05-01,True,,,,,,
9eb162813b59b34aa8597de9024c95d633e266371d129abbd735bc47148b1205,2022-05-01,True,,,,,,
188e749b2fc81f8bef843a1d3fbac52397db5e68aa1467762ececc6cdab6f1ed,2022-05-01,True,,,,,,
7cb6403e2851e541a5cc14e7048fbc8e36a0258bb95a8af55ce02685ec4629ba,2022-05-01,True,,51.0,47.0,,259.0,271.0
2438735b0629644ec3e3ec0f7278b2b6de4554c43e911ba9c6c3c51a91067821,2022-05-01,True,,,9.0,11.0,,117.0
cdab819c817814ab6717c6f662e75e3571ffa6a4030be8f24b535be467c5b877,2022-05-01,True,,,,,,
2d7e86cc75a3e3c2cf5c472c0ee5e74abcd607d3e317480bb33ae03eb230043e,2022-05-01,True,,29.0,9.0,,127.0,11.0
8ece9359a72b8fcc28ce946dde53fd6a6b05a70bfe315b45b833abdae0b5a00c,2022-05-01,True,,,,,,
0845dd676de6696de30177de9500d44c62763c9fa1683eaec842792b90c59263,2022-05-01,True,,,,,,
bd9ab6750d06ccbb56f61c9b82fc09487d04f927900a76ee1bee440d5897b383,2022-05-01,True,,65.0,,7.0,363.0,
b25eb16d07511409d58e134abfeb7e072675d2ea2d372a41d58a8a53662f139d,2022-05-01,True,,17.0,63.0,9.0,117.0,333.0
712d9b71880a9f1d4e033c8975da61303b1cdd8b3c8934cda2d750809ca9a324,2022-05-01,True,,,,,,
76a9d61798711d14a034430f8cb2d1b0100b9a68d0cf586174effc99b7e26eb5,2022-05-01,True,,,,,9.0,7.0
92b5293fc85502492398c59afd093b464d45107310c796b80aedc04d292e1f56,2022-05-01,True,,,,,,
cb6e3167986dc7b479c7114c924eedd3f29fba74989b76a9d0e030585129bef2,2022-05-01,True,7.0,31.0,,7.0,97.0,7.0
0892d28a7d68eee060c5dd7985cdf9b34c888451d8eafd8c7b18fafe81d91839,2022-05-01,True,,,,,,
1ab8e8e95f1def870ae00ade47aaef765784e89ce65532a9a1ecc86e1ce05289,2022-05-01,True,7.0,65.0,7.0,7.0,361.0,9.0
d9926d27560b89f6368fffba6136e677c517fdef92e7b1c06ac1d3e21d67fac2,2022-05-01,True,9.0,33.0,53.0,35.0,277.0,257.0
86a748f8e6e999f09caf23d663b8694b386ad326969a6a2c3b72673770d0f695,2022-05-01,True,,,,,,
9eb421b9d0ed6c8536b79778163d9dde666316614e294bd5a333fee72d4f5041,2022-05-01,True,,,,,,
50829ba1b507f0b9bc2e5da55695581e69dcaf041012de8bacf4517f4e25b4e0,2022-05-01,True,,,,,,
d62310ffbb0260d8258445549d324a43426aa65e6244f79a6eb45419f84da13f,2022-05-01,True,,41.0,57.0,,249.0,281.0
db3fdbd1796c2f6038253e3d8733d27fcd7e9eaabfe2899dce148d59d94e8201,2022-05-01,True,19.0,65.0,7.0,113.0,363.0,9.0
a84e94bb188f62344cb4b1593dd5b03fd337ddbdc86fe1a98fe76bc02b50cde1,2022-05-01,True,,,,,,
5850dd8601d37d82862d3b0840dd47f393d98fec3771b11aeab527952652d3a4,2022-05-01,True,,,,,7.0,9.0
6d5a1e2dd3483ca96ab32b2ebbe7e9036856b80ba58d02390d8df973fd36e5de,2022-05-01,True,,65.0,,,289.0,163.0
81ff47f55e2e97846c479675d7b265a386892552ca3b0ba3007c7ec365927b1c,2022-05-01,True,,,,,,
c7835780d57bbad7d2b02409ed5fa00d16eeac9aec6c9bcc1ead29f861d51ba2,2022-05-01,True,,,,,,
c7e0d96c8f9fa4de1e3773715b4073dbf2a39d1a75b4e8894cb1ede16dbef731,2022-05-01,True,,,,,,
f227f53112b35ebc06a0a0105cc3e1cfb02afb625e0e5e68129fe755623fa7db,2022-05-01,True,,,,,,
c631d477e39b5664bb8e682ccb1375107d91119ab23d57218b48b76af60c5c26,2022-05-01,True,,33.0,53.0,,153.0,299.0
2742db15720beb06b89e3ad3b17767572cc834b2a315b39070db116dfc07b4ef,2022-05-01,True,,61.0,49.0,105.0,329.0,119.0
39091489e5bf370c0f4fcb55ab5091ee51329053780dc06c6b0314eac1735675,2022-05-01,True,,65.0,,,365.0,9.0
0212615f19417b77b5c5d2533935121f2e0509b56a106162568a70cc8f54b9b1,2022-05-01,True,,,23.0,,,195.0
4ae8946d84ef86196e0cc94ac3f566f93acfb20ab7ff7a5f1503b0db99e2b1f2,2022-05-01,True,,,,,,
e67e503a47a5bc81a27a439c505415d812a0c0f1b3c0b677cab1666ebd23fbf0,2022-05-01,True,,,,,177.0,125.0
7218d00abfefa2c3a191a954573145dce95a1b668e5282378e3a822bf5677469,2022-05-01,True,,,,,,
51b05a1f96349d6046d00f8e79dca8370355b79a7bde73c9078b8faf35fadf1d,2022-05-01,True,,,,,,
6b942a1ae92d8ad44893f932e19a6465f457ad39a2df9173b2d123a1aee2fd82,2022-05-01,True,,7.0,,,7.0,
abe69c0ceea2ca6c14432a45c70acb108d7a6f1347688a85d99b2027d3ea5198,2022-05-01,True,,65.0,,,357.0,7.0
8bcb8b9abacc62e6f00b4dd116597ea066d2430f891c3112cc45c9940583a2c1,2022-05-01,True,,57.0,23.0,7.0,243.0,223.0
8f27cf8ffa4e391ec7bcb6d3c6c7d857bc55cb93c2a5301652390c7370093c96,2022-05-01,True,,,,,,
617837ee5132f3adb4c4ec47bc99f6dbfd15282cf7463eca2e36c767939be2f5,2022-05-01,True,,27.0,53.0,,171.0,259.0
600f6e45f686d1dd695a8390cc2a950828273eef7c63d37d65811a4d71906801,2022-05-01,True,,25.0,23.0,7.0,253.0,87.0
57d206f4d944ac8ebfe62ba1d6c72fcd67a1699130f1a383b264be30a5dc39c6,2022-05-01,True,,,,,7.0,9.0
4a9dc44339545a8ad0de56c7963d3459c4da807401a7e01de47b8b91a420e69f,2022-05-01,True,,,,21.0,19.0,
b149fb3324929cadd49bc1ab666e5e09afe4f568de6de4e80bb5338c59cea7b6,2022-05-01,True,,,,,,
729c18db492e7aa8cc36d927db0ffdc8e9a6b40d93616cb86f82d0a21047cf86,2022-05-01,True,,,,,,
005da29ae7d93d3cbe3d57789951e8682e6552ec8372001e0c0fa81a3c3d0212,2022-05-01,True,,,,,,
9bbc1450fe9cde8b1c08d0e0fce93ed640e136a64df8b74367557e4dd942b7b4,2022-05-01,True,9.0,65.0,63.0,31.0,361.0,337.0
2d21ea2cdea7457d0985f5cc15b83b7baf5f10955b4ad3133a3c1d29cb162747,2022-05-01,True,21.0,51.0,65.0,169.0,335.0,353.0
828867ccd0988f6952d8205c49895970e20e409f107e858c9ff7976caeef1814,2022-05-01,True,,,,,,
4dede99c7edf3c070af98a610a9c64c1c60176c9930850f5f87af0428f0e1006,2022-05-01,True,,,,,,
a513ff54c2ed33c6c972c862b03c42017a79db339d7d9ed34291a057414c92c6,2022-05-01,True,,,,,,
1c772df27e8f7cd025ce32ea21a1a82f2f94970647313e2c73248a12101df98e,2022-05-01,True,,37.0,21.0,,103.0,65.0
5eca762f83e7c2989d0d0c319eb58f2caa5a0ba0803cefcdb31d69f6cfc9d0c5,2022-05-01,True,,,,,197.0,15.0
5103d111a1362e99550eedce36cf1b6e578b9bedd02bc66cda3632f36b5a1517,2022-05-01,True,,,,,,
f7866ec58d03ae0bb96657e5c29186b72fabdd9ca809e357ebde4409baf973e2,2022-05-01,True,,,,,,
1e2c986a343579197a87a4abac3aeaac3406891761cadc4e1333aed3978b1938,2022-05-01,True,13.0,65.0,,31.0,223.0,
7a710847cf6db5c77934321a7d15a3ca7f6f7a0083be46f93ad78d48a6b7d079,2022-05-01,True,7.0,53.0,61.0,17.0,223.0,197.0
403414833edb4c514481ad3748231f447fb8c380a58c3413d47e860b0b1a1f24,2022-05-01,True,,,,,,
6e9711185f07dd50d83d955f2c083c3958bf18629a977616f4490b7df44ddbd9,2022-05-01,True,,,,,,
bd7d059d245b1c033c2154a29bc53175708003d2dfdbb009219a2de7e524f558,2022-05-01,True,,7.0,55.0,,119.0,175.0
db57b901b936804e6c5d6d6f883faa2ac8c30c23b551a56e1d4467cb7461fe6f,2022-05-01,True,,,,,,
7012ba33525035c1390be348ac70c4ae4ed0a137043e3f5ff5e1ff8b0d34758a,2022-05-01,True,,,,,,
60f1d8c06dfdd885a73236c5bd9012175609ca58821740d4e6b3ff9ff7ed7d2a,2022-05-01,True,,,,,,
e29dda542916a52816e559782f83c78ee392f3cc48825d7f473a64cfc814a3b2,2022-05-01,True,,,53.0,13.0,15.0,327.0
d77f0b5eea0d2d72a67d7f6c1d5484d3eb9ac222cb6a3a86320b216759749370,2022-05-01,True,,17.0,47.0,11.0,177.0,215.0
e1be91bf6c4c701fbae5c8dd7728321a09496b7b490e0429e08208585d593290,2022-05-01,True,21.0,61.0,33.0,113.0,325.0,209.0
22da5485b4c6d3c89e19e07ee9f4d9ed1c6cb5ba86e905aef99c7f9c5fcdd717,2022-05-01,True,,,,,,
26a0987fcf967d6bf8751064226fb25e6dc9afca310140801945beb062bf3100,2022-05-01,True,,,,,,
0f282f7476cdf584610c36229a212f3063eba1ab702572211a031dec200c6c8d,2022-05-01,True,,,,,,
0ddb3019d518340b50ff1510670b441b565c453013d5e5c5d97a0a2f7bdece93,2022-05-01,True,,,,,,
6554379eda43f50a1e9215e3a4c5abbfaf20d5758117bb725afa06c8bf41e235,2022-05-01,True,,45.0,7.0,7.0,345.0,7.0
1622fe7de14950f44e6ce3f39419704c70ef892393b99b28db6861fa1cffabec,2022-05-01,True,,65.0,,29.0,341.0,87.0
5bf40dc32a819231bfe948871b284362ef767918cf7c3f61773af20ade30ec5f,2022-05-01,True,,,,7.0,61.0,209.0
43ea2794f01a7323891714f43b9b67cc6042242daef44f4236cfbc0c91634189,2022-05-01,True,,,,,,
ee247733665a89ee7e220286db47c221e7157d6c1ed59ea878cff21de4c62f07,2022-05-01,True,,,,,,
f67913812071082e5aafa1798112cbca9f9b10da15a872ba2993ebe15cdc0093,2022-05-01,True,,,,,,
1fedd9ea16adbc0df1664f2e0c27717f0ca38b331d40d9d3740b44b5cf7337d2,2022-05-01,True,,49.0,,,347.0,9.0
c438ae250bd838ee48091b21e1a287447d3926c181feb2241f075293fe40fcd8,2022-05-01,True,,,,,,
8a97c632832ed6355d3fcd00d0b63761e5343033df2a666d32e35bdd1de14088,2022-05-01,True,,45.0,65.0,,211.0,283.0
20fd4c43a38636bef46e792f41b27cdaf7db4f41f642614063a69795b76d0979,2022-05-01,True,,53.0,,7.0,161.0,7.0
6b65a1eb21308391d89b516e399314ff11c56518cf8019200984864dfeda688d,2022-05-01,True,,,,,,
de50ff785989b61ce897ddf5c031bfb17428ec3b7084c70798cc7d66ceb29782,2022-05-01,True,9.0,65.0,,21.0,347.0,7.0
742a80d0e3595953887e774c0a21844844e4b71eeebee499b5b512f340943b9a,2022-05-01,True,,,,,,
85e32da76d6ed7e6025d102388d92f799205f21c9e7fe7b8c4c3b0277d53b2bf,2022-05-01,True,,43.0,25.0,,243.0,119.0
91f8f0c3a20102b8b8a12259546405963b44bc3783b9a0157d68113c0562416b,2022-05-01,True,,,,,,
05c63eefb8d10556ca53eab2d6f172142ae7146634d7308c92c96452c0e8df70,2022-05-01,True,,,,45.0,213.0,87.0
828ea5304b3b820fb85b2df61a64fbe5451e888a92c0cafc2ae8b7bbebba904b,2022-05-01,True,,,,,,
6f2f88090b03fbb3df374445fc987cd956c3c821032bce60e3d73324074f7c1a,2022-05-01,True,,61.0,65.0,,317.0,359.0
539eea4d9102c5b169088bdd63ae2269465f3ef042964b6b574e1ead524676ea,2022-05-01,True,,,,,,
0576f4e1f7a571d706c05eabd8da392d48a00c057bd7231ad5de2bfd8d9c45e2,2022-05-01,True,9.0,19.0,59.0,15.0,47.0,327.0
da72dbba20c733ee280eb8d9e927d354ef43b541ff535acd390aecb61376999f,2022-05-01,True,,63.0,,7.0,337.0,27.0
e87acf02b5ec745e267ff110469fc60045f1b1754c0c682362bb1dcf6b34389c,2022-05-01,True,,,,,,
a3f621ed535f4d3cb218a99002aeb0f0c629dfcd51988bda473033ffb523375b,2022-05-01,True,,,,,,
6a906873ba99c9024c5ac596b3551eebda4c4b84a8b529e69901e282820999fb,2022-05-01,True,,,,,,
ee54b320b754898b571af47619822cfa7245f143fe18b25ba16660fdee66149a,2022-05-01,True,9.0,45.0,43.0,23.0,171.0,305.0
5b08c29f3d92a075e18000c22e1d118d50e00e7a930c9a141ab90663dd49eb44,2022-05-01,True,,13.0,63.0,,59.0,339.0
53de311e3bcdda6700cf095d2270eb8962e03c812bd7824aaa57ea99bb34fb34,2022-05-01,True,,,,,,
cfd4855323da7efbc41c19e4329dc648026a2303c1f5b4d0eb54f7075dd5acdc,2022-05-01,True,,,,,,
558144ad1521496074be6f23668a8f4a63cddad7f1c7dab454466c12959ed593,2022-05-01,True,,,,7.0,225.0,
faf260154d949ab284486533912e8f491705c327128db77cabdba974d6df1781,2022-05-01,True,,,,,,
7fed525df17b884bc89cd8a61d9dcebc1528ef9f90560c14f776727ec3053b06,2022-05-01,True,,65.0,7.0,9.0,339.0,25.0
042937ed3f047f3f904fd9b61474f1b536e271d87df8dbba8f322db3e5a88964,2022-05-01,True,,65.0,,,297.0,19.0
34ed32340e75ed02ded7d72e31c44d2121f5ed51b82d24a45aa86e25410c59dd,2022-05-01,True,,,,,,
91f06beff5b01edb848d513ac6fe08ca4667192462480e5e8d1b1df87ed30d73,2022-05-01,True,,,,9.0,191.0,169.0
37230d1c294735c606505350761594e4b006695c804e980d7c095fd325ce5b51,2022-05-01,True,,35.0,55.0,,129.0,261.0
a338298cac23a03fea636c4dac0fd426a3fd129cb028caf30e4390f1413a483b,2022-05-01,True,,,,,,
d412bf9763952b1becf1d2bed74e9305f284ae4951fce7782b1419aa83c46a75,2022-05-01,True,,19.0,9.0,,297.0,41.0
4f3c9e5d0757df1219119d7d6cec72da984fbf14d1dd0c6632f9d2acdeaa48c1,2022-05-01,True,,,,,,
87c14ca50b9a47dceb4947ec3c5c408a7b2646a7d6f871af728d29fe77f959bc,2022-05-01,True,,,,,,
3bf039e32c2d4e34ec0ff1106822e3f55aed5d7f70763f341e9c1042504adc0f,2022-05-01,True,,27.0,49.0,,197.0,213.0
