num_hash,search_dt,status_verify_yn,call_compare_w_itself_z_score_1m,call_compare_w_itself_z_score_3m,call_compare_w_itself_z_score_6m,call_compare_w_else_z_score_1m,call_compare_w_else_z_score_3m,call_compare_w_else_z_score_6m,call_total_count_in_1m_non_working_hour,call_total_count_in_6m_non_working_hour,call_total_count_in_1m_working_hour,call_total_count_in_6m_working_hour,call_total_count_out_1m_non_working_hour,call_total_count_out_6m_non_working_hour,call_total_count_out_1m_working_hour,call_total_count_out_6m_working_hour,call_total_count_1m_weekday,call_total_count_6m_weekday,call_total_count_1m_weekend,call_total_count_6m_weekend,call_qc_count_in_1m,call_qc_count_in_6m,call_qc_count_out_1m,call_qc_count_out_6m,call_zero_duration_count_in_1m,call_zero_duration_count_in_6m,call_zero_duration_count_out_1m,call_zero_duration_count_out_6m,call_total_distinct_caller_in_1m_non_working_hour,call_total_distinct_caller_in_6m_non_working_hour,call_total_distinct_caller_in_1m_working_hour,call_total_distinct_caller_in_6m_working_hour,call_total_distinct_caller_out_1m_non_working_hour,call_total_distinct_caller_out_6m_non_working_hour,call_total_distinct_caller_out_1m_working_hour,call_total_distinct_caller_out_6m_working_hour,call_total_distinct_caller_1m_weekday,call_total_distinct_caller_6m_weekday,call_total_distinct_caller_1m_weekend,call_total_distinct_caller_6m_weekend,call_qc_distinct_caller_in_1m,call_qc_distinct_caller_in_6m,call_qc_distinct_caller_out_1m,call_qc_distinct_caller_out_6m,call_zero_duration_distinct_caller_in_1m,call_zero_duration_distinct_caller_in_6m,call_zero_duration_distinct_caller_out_1m,call_zero_duration_distinct_caller_out_6m,call_non_contact_count_in_1m,call_non_contact_count_in_6m,call_non_contact_count_out_1m,call_non_contact_count_out_6m,call_non_contact_distinct_caller_in_1m,call_non_contact_distinct_caller_in_6m,call_non_contact_distinct_caller_out_1m,call_non_contact_distinct_caller_out_6m,call_foreign_count_in_1m,call_foreign_count_in_6m,call_foreign_count_out_1m,call_foreign_count_out_6m,call_foreign_count_1m_weekday,call_foreign_count_6m_weekday,call_foreign_count_1m_weekend,call_foreign_count_6m_weekend,call_duration_total_sum_in_1m_non_working_hour,call_duration_total_sum_in_6m_non_working_hour,call_duration_total_sum_in_1m_working_hour,call_duration_total_sum_in_6m_working_hour,call_duration_total_sum_out_1m_non_working_hour,call_duration_total_sum_out_6m_non_working_hour,call_duration_total_sum_out_1m_working_hour,call_duration_total_sum_out_6m_working_hour,call_duration_non_contact_sum_in_1m,call_duration_non_contact_sum_in_6m,call_duration_non_contact_sum_out_1m,call_duration_non_contact_sum_out_6m,call_duration_foreign_sum_in_1m,call_duration_foreign_sum_in_6m,call_duration_foreign_sum_out_1m,call_duration_foreign_sum_out_6m,call_duration_compare_w_itself_z_score_1m,call_duration_compare_w_itself_z_score_3m,call_duration_compare_w_itself_z_score_6m,call_duration_compare_w_itself_kurt_score_1m,call_duration_compare_w_itself_kurt_score_3m,call_duration_compare_w_itself_kurt_score_6m,call_duration_compare_w_itself_skew_score_1m,call_duration_compare_w_itself_skew_score_3m,call_duration_compare_w_itself_skew_score_6m,call_cross_section_avg_distinct_caller_8m,call_cross_section_min_distinct_caller_8m,call_cross_section_max_distinct_caller_8m,call_cross_section_leave_avg_distinct_caller_8m,call_cross_section_leave_min_distinct_caller_8m,call_cross_section_leave_max_distinct_caller_8m,call_cross_section_newin_avg_distinct_caller_8m,call_cross_section_newin_min_distinct_caller_8m,call_cross_section_newin_max_distinct_caller_8m,call_cross_section_diff_avg_distinct_caller_8m,call_cross_section_diff_min_distinct_caller_8m,call_cross_section_diff_max_distinct_caller_8m,call_cross_section_diff_change_rate_8m,call_cross_section_leave_change_rate_8m,call_cross_section_newin_change_rate_8m
3764b5bf916612e6258c13ec6b4503fafb44d82467e813a8eaf5e4ef87eb2856,2022-04-01,True,-1.14449587,0.41242585,5.51411264,0.35104277,0.3677473,0.41447752,21.0,67.0,195.0,485.0,25.0,89.0,83.0,333.0,251.0,703.0,63.0,261.0,63.0,111.0,67.0,219.0,57.0,99.0,21.0,57.0,13.0,13.0,81.0,95.0,15.0,19.0,39.0,47.0,79.0,93.0,27.0,41.0,27.0,33.0,35.0,43.0,43.0,47.0,15.0,17.0,81.0,81.0,15.0,15.0,51.0,51.0,13.0,13.0,,,,,,,,,665.0,2283.0,22779.0,32595.0,681.0,2195.0,2691.0,11495.0,5117.0,5117.0,249.0,249.0,,,,,-0.70281661,0.16109836,19.09615449,-0.42879512,2.24609927,1.50200141,-0.76146108,2.1134722,2.02209748,32.0,15.0,95.0,8.2,,15.0,24.2,,87.0,27.4,,91.0,0.83,0.12,0.71
5623442dce7ef2bba582cd7cf6c5788a27e1365664424ad1533b3ef57043ff87,2022-04-01,True,-0.29277002,1.06079816,0.70710678,-0.02129268,-0.0231842,-0.00121261,,11.0,29.0,133.0,,,11.0,23.0,15.0,119.0,25.0,43.0,13.0,43.0,11.0,19.0,11.0,47.0,,7.0,,7.0,13.0,35.0,,,11.0,15.0,7.0,27.0,13.0,17.0,7.0,15.0,11.0,15.0,7.0,15.0,,7.0,23.0,111.0,11.0,19.0,13.0,35.0,11.0,15.0,,,,,,,,,,89.0,1507.0,7579.0,,,185.0,1075.0,1195.0,6663.0,185.0,909.0,,,,,-0.27600414,1.01756303,0.73100913,-0.18569534,-2.18451454,-1.36534307,-0.24909687,0.24214614,-1.18757577,23.66,17.0,31.0,11.0,7.0,17.0,9.0,7.0,11.0,15.0,11.0,23.0,0.54,0.32,0.21
89af5881f21e9c43f0150c847783e635f7711816fc0cb3850c6da52b7a793cb7,2022-04-01,True,-0.531085,0.11334887,0.82201928,0.0276273,0.06083178,0.08690126,7.0,43.0,41.0,165.0,7.0,21.0,31.0,113.0,65.0,261.0,11.0,71.0,17.0,41.0,15.0,59.0,25.0,137.0,17.0,51.0,7.0,25.0,33.0,105.0,7.0,19.0,19.0,53.0,41.0,125.0,9.0,41.0,17.0,31.0,13.0,39.0,21.0,79.0,9.0,27.0,35.0,127.0,19.0,69.0,33.0,99.0,15.0,43.0,,,,,,,,,217.0,1655.0,3309.0,6439.0,,4949.0,829.0,10863.0,2335.0,5025.0,339.0,1355.0,,,,,-0.40058765,1.3450019,0.17056492,-0.18569534,-0.28093273,-1.5331881,-0.21482693,0.07850357,-1.37092811,82.0,73.0,91.0,27.4,21.0,41.0,28.6,15.0,39.0,51.0,41.0,65.0,0.6,0.29,0.31
a453f24e063f078799dd017e7cc5436449b2bead22fad0e91f4c734376a8e89c,2022-04-01,True,-0.66983394,-0.67428477,-0.06377388,0.05480507,0.11398475,0.19160127,11.0,35.0,47.0,177.0,7.0,39.0,41.0,293.0,85.0,453.0,11.0,81.0,29.0,97.0,31.0,247.0,13.0,43.0,15.0,57.0,,21.0,17.0,41.0,,29.0,21.0,53.0,25.0,73.0,7.0,31.0,13.0,31.0,15.0,49.0,9.0,21.0,11.0,35.0,31.0,171.0,31.0,285.0,17.0,49.0,21.0,63.0,,,,,,,,,1457.0,4203.0,6409.0,18891.0,251.0,5557.0,3007.0,25463.0,2983.0,17785.0,1507.0,26919.0,,,,,-0.61115954,-0.98309979,0.76346675,0.09698035,0.7396403,-0.24251116,-0.41003379,0.6583033,-0.40774541,49.66,45.0,57.0,15.4,11.0,21.0,15.4,11.0,21.0,25.8,21.0,29.0,0.47,0.23,0.23
66a201609d180cb3176121e8205d5770e13a167bcf03d0f165cdb018fb318188,2022-04-01,True,-0.99345328,0.12041167,1.16847593,0.09013618,0.16713772,0.07860819,11.0,27.0,75.0,163.0,,11.0,41.0,125.0,103.0,273.0,19.0,43.0,29.0,57.0,21.0,63.0,25.0,53.0,23.0,57.0,11.0,21.0,55.0,113.0,,9.0,29.0,49.0,63.0,127.0,17.0,31.0,27.0,47.0,19.0,31.0,15.0,25.0,17.0,31.0,43.0,107.0,19.0,53.0,39.0,93.0,13.0,25.0,,9.0,,13.0,,17.0,,,463.0,1691.0,3959.0,9339.0,,457.0,1845.0,5525.0,2127.0,6771.0,1215.0,2685.0,,283.0,,,-0.69556142,0.34301804,1.16503395,0.22422021,-0.45154871,0.2213885,-0.52077106,-0.25922578,0.6004336,48.66,11.0,141.0,7.0,,9.0,33.0,7.0,73.0,35.0,7.0,77.0,0.69,0.05,0.64
e8e0a0b6e779c3e3714daeb05cde4956d9bbe30c5c404f9531d86a434752ffbc,2022-04-01,True,-1.59834215,0.32142284,0.65975577,1.68547127,2.86936602,3.59590642,35.0,295.0,225.0,1689.0,83.0,629.0,963.0,4499.0,1169.0,5893.0,127.0,1209.0,67.0,409.0,375.0,2397.0,35.0,213.0,311.0,1439.0,19.0,91.0,97.0,487.0,31.0,175.0,125.0,595.0,181.0,855.0,47.0,279.0,43.0,173.0,111.0,493.0,33.0,131.0,61.0,275.0,119.0,759.0,185.0,1575.0,75.0,463.0,89.0,551.0,,9.0,,,,9.0,,,715.0,18463.0,10699.0,75695.0,5951.0,36331.0,34681.0,198053.0,6807.0,37445.0,16607.0,106929.0,,155.0,,,-1.32021058,-0.57754975,-0.39577448,-0.85863784,-0.30190075,2.93095642,-1.38881927,-0.17321443,2.62821824,594.0,519.0,673.0,165.0,123.0,233.0,163.8,121.0,217.0,323.8,281.0,387.0,0.54,0.27,0.27
fbcda1e43b0f17f311a36a4f00ca648a98ce6c3ea6eb2da1c7bb2ee7dedd4509,2022-04-01,True,,-0.31622777,-0.54410719,,-0.07290795,-0.03231162,,31.0,,51.0,,19.0,,11.0,,85.0,,17.0,,,,11.0,,61.0,,11.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,,,7.0,,7.0,,7.0,,,,,,,,,,,,,,,,,,169.0,,151.0,,279.0,,111.0,,,,,,,,,,-0.31622777,-0.69684126,,,-0.5,,-0.31622777,-0.65456557,31.34,,103.0,24.6,,59.0,,,,24.6,,59.0,0.74,0.74,
258ea08146b035abe5c70692f5a294c0166f19d3d7b5fd9ade2805bc632b76ef,2022-04-01,True,-0.77459667,-0.89233822,-1.50164202,0.03306286,0.11569936,0.26416563,17.0,57.0,41.0,273.0,,29.0,27.0,325.0,47.0,499.0,33.0,175.0,23.0,95.0,21.0,191.0,23.0,129.0,,83.0,13.0,29.0,31.0,149.0,,13.0,15.0,49.0,33.0,167.0,21.0,47.0,13.0,61.0,13.0,39.0,23.0,73.0,,21.0,45.0,233.0,15.0,69.0,33.0,149.0,13.0,39.0,,,,,,,,,825.0,1483.0,3409.0,16369.0,,141.0,1221.0,12017.0,3441.0,15733.0,825.0,2715.0,,,,,-0.63873709,0.01652043,0.12777285,0.18569534,0.47368741,-1.41609927,-0.10503936,0.39156936,-1.79668931,105.66,89.0,127.0,35.4,25.0,45.0,32.2,21.0,45.0,62.6,55.0,77.0,0.57,0.3,0.27
eacadc0114def19d4b7975b0bb86bd6f0c40346c92cd6de42802725deef2de1a,2022-04-01,True,,,-0.93138063,,,-0.06755717,,13.0,,17.0,,7.0,,7.0,,29.0,,,,7.0,,9.0,,17.0,,,,,,7.0,,,,,,7.0,,,,,,,,7.0,,,,9.0,,,,7.0,,,,,,,,,,,,163.0,,275.0,,771.0,,63.0,,59.0,,,,,,,,,-0.71208399,,,-0.5,,,-0.64838193,6.34,,9.0,5.8,,7.0,,,,5.8,,7.0,0.6,0.6,
c546e60e5161725a1ddaa1df2684483214b6a736864b1730df1de8528f393765,2022-04-01,True,-1.42345476,0.21267373,2.57812282,2.87042204,4.83945506,5.53233822,41.0,307.0,661.0,3401.0,127.0,435.0,1349.0,6705.0,1999.0,9475.0,169.0,1363.0,165.0,1021.0,855.0,4519.0,349.0,1721.0,433.0,1909.0,29.0,101.0,161.0,633.0,55.0,99.0,153.0,405.0,225.0,801.0,53.0,213.0,65.0,187.0,123.0,307.0,125.0,507.0,105.0,273.0,135.0,787.0,93.0,307.0,85.0,499.0,35.0,109.0,,,,,,,,,999.0,16743.0,43057.0,239647.0,9893.0,39129.0,103799.0,562917.0,6269.0,28631.0,6543.0,29157.0,,,,,-1.50850742,-0.14223094,1.83891769,-0.93156102,-0.92379784,3.41429437,-1.79356953,-1.09908586,2.81346231,527.0,497.0,577.0,141.0,113.0,163.0,125.8,105.0,141.0,261.8,221.0,289.0,0.49,0.26,0.23
545d76af90a174d51b6806e470dbf7a54e2f0b5f3ee0f50e603cd50e3c81250a,2022-04-01,True,-0.66128732,-0.76727378,1.48627495,0.60923158,0.76725187,0.70888149,41.0,109.0,253.0,789.0,15.0,29.0,205.0,615.0,453.0,1389.0,51.0,143.0,77.0,239.0,135.0,401.0,97.0,209.0,59.0,175.0,15.0,21.0,51.0,169.0,9.0,15.0,37.0,87.0,65.0,203.0,23.0,37.0,17.0,61.0,37.0,75.0,43.0,93.0,17.0,41.0,77.0,299.0,33.0,79.0,39.0,139.0,19.0,41.0,,,,,,,,,733.0,4111.0,11535.0,40949.0,1407.0,2307.0,8177.0,34027.0,531.0,11561.0,2353.0,5571.0,,,,,-0.69414664,-0.73291957,0.84285112,0.04748316,1.73891,3.1769367,-0.52545942,1.39860134,2.34636463,99.0,17.0,153.0,21.8,7.0,65.0,45.8,33.0,75.0,62.6,35.0,109.0,0.61,0.18,0.43
acf9b24098fad8a64f2d1916480d5056c2d41ff65a055018a401a64f75131081,2022-04-01,True,-0.25264558,-0.46028731,2.0,-0.05390601,-0.06947872,-0.06963043,,7.0,11.0,17.0,,,,11.0,11.0,23.0,,7.0,,,,9.0,9.0,15.0,,,,,9.0,9.0,,,,7.0,9.0,9.0,,7.0,,,,7.0,7.0,7.0,,,11.0,13.0,,9.0,9.0,9.0,,7.0,,,,,,,,,,115.0,81.0,81.0,,,,153.0,81.0,81.0,,105.0,,,,,-0.18569534,-0.46613727,0.51806656,,,,,-0.31622777,,7.66,7.0,9.0,5.4,,7.0,5.4,,7.0,5.8,,7.0,0.3,0.15,0.15
108f38893da9e749882306ee0c181a4a4c62fbf8750927c7a25151c6b35ed454,2022-04-01,True,-0.18569534,-0.56568542,-0.40948998,-0.05390601,-0.07119333,-0.03231162,,7.0,11.0,35.0,,9.0,,61.0,7.0,49.0,9.0,53.0,,7.0,,27.0,7.0,23.0,,31.0,,7.0,11.0,25.0,,9.0,,25.0,7.0,23.0,9.0,29.0,,7.0,,21.0,7.0,17.0,,15.0,11.0,23.0,,17.0,11.0,21.0,,15.0,,,,,,,,,,,81.0,415.0,,439.0,,1819.0,81.0,343.0,,977.0,,,,,-0.18569534,-0.36953743,-0.53555094,,,-0.5,,,-0.5,47.66,7.0,139.0,31.8,,59.0,6.6,,11.0,33.4,,59.0,0.67,0.63,0.04
cc5b9ecd59a0883dd28f586a2ffd14eeb091e7f13b1f77a6ef8be30201ea9f84,2022-04-01,True,-0.18569534,2.2926513,0.29138576,-0.05390601,-0.0660495,-0.06444726,,11.0,11.0,19.0,,,,15.0,11.0,31.0,,9.0,9.0,11.0,,11.0,,7.0,,,,11.0,7.0,13.0,,,,11.0,7.0,17.0,,9.0,7.0,9.0,,9.0,,7.0,,,11.0,25.0,,15.0,7.0,17.0,,11.0,,,,,,,,,,189.0,411.0,795.0,,,,853.0,411.0,979.0,,853.0,,,,,-0.18569534,5.24390295,0.41316844,,-0.31622777,-0.72015607,0.18569534,-1.64118691,-0.79299426,15.34,9.0,25.0,9.4,,17.0,6.6,,9.0,11.0,7.0,17.0,0.58,0.43,0.15
04b6a4a68e0dd4103236a6bbcbfe00a49694163b7b3fa2116eb3d15f5ee58577,2022-04-01,True,-0.69424489,-0.6618558,0.130884,-0.01042157,0.03168338,0.03403294,,15.0,13.0,65.0,,13.0,35.0,147.0,39.0,175.0,9.0,55.0,,27.0,19.0,91.0,9.0,33.0,19.0,49.0,,9.0,7.0,17.0,,11.0,15.0,29.0,15.0,29.0,7.0,15.0,,13.0,9.0,23.0,7.0,13.0,11.0,23.0,11.0,63.0,23.0,121.0,7.0,19.0,15.0,29.0,,,,,,,,,,3309.0,129.0,10585.0,,1451.0,2299.0,15591.0,129.0,10041.0,1585.0,14315.0,,,,,-0.33339112,-0.71543335,-2.45132261,,-0.32837177,1.75387579,0.00075729,-0.80871384,1.64969354,22.66,21.0,27.0,9.0,7.0,13.0,7.8,7.0,9.0,11.8,9.0,17.0,0.38,0.23,0.16
c27d0d8a3b32ad74fcbdd8f10a8e82f9021ccb01d1cb81b6ec51b346938bb0e8,2022-04-01,True,,-0.31622777,-0.5,,-0.07633717,-0.07896014,,7.0,,,,,,,,7.0,,,,,,,,7.0,,,,7.0,,,,,,,,7.0,,,,,,,,7.0,,,,7.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,7.0,,,,5.4,,7.0,5.4,,7.0,0.4,,0.4
bc6b58a2161203da1ea796ba06128378cc3b7a5fd8f1e72bc1c742fc78d3db1c,2022-04-01,True,-0.40801705,2.96511509,2.01399597,-0.00498602,-0.00775269,-0.02816508,13.0,23.0,27.0,51.0,7.0,13.0,15.0,33.0,43.0,93.0,9.0,17.0,9.0,17.0,13.0,35.0,27.0,45.0,9.0,9.0,7.0,15.0,9.0,15.0,,7.0,9.0,11.0,11.0,21.0,,9.0,7.0,11.0,9.0,11.0,9.0,19.0,7.0,7.0,33.0,67.0,13.0,33.0,9.0,21.0,9.0,11.0,,,,,,,,,7.0,427.0,629.0,1689.0,85.0,969.0,1203.0,3341.0,631.0,2111.0,569.0,2337.0,,,,,-0.26658389,2.65478481,0.74385491,-0.17137106,-0.00759914,0.32246591,-0.30635138,1.36780926,1.26611814,14.66,11.0,21.0,8.6,,11.0,7.4,,11.0,11.0,,13.0,0.62,0.37,0.25
a8b5b9f6bc0b2116e569e5ef51f1191b21add6c6515fb435007c735f80d95cda,2022-04-01,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5823675b389f7b3b2db72d181d32010d71ed1d7719eac7b929ba83ba7fed988a,2022-04-01,True,,-0.31622777,-1.125,,-0.07290795,-0.07066707,,7.0,,9.0,,9.0,,13.0,,21.0,,7.0,,7.0,,9.0,,9.0,,13.0,,7.0,,9.0,,9.0,,11.0,,13.0,,7.0,,7.0,,7.0,,7.0,,11.0,,11.0,,11.0,,9.0,,11.0,,,,,,,,,,,,279.0,,131.0,,567.0,,279.0,,131.0,,,,,,-0.31622777,-0.5911286,,,,,-0.31622777,-0.5,12.0,7.0,17.0,8.2,,11.0,7.0,,11.0,10.2,,13.0,0.74,0.46,0.29
e4fe719624f07cbf408ffe1ce59cfe2157ca270c5116839f53dbcad3d7a724b9,2022-04-01,True,-0.70527884,-0.97613893,-1.02631184,0.03034508,0.13456009,0.22581018,15.0,63.0,53.0,391.0,7.0,37.0,13.0,119.0,69.0,481.0,9.0,119.0,7.0,117.0,9.0,67.0,41.0,153.0,7.0,57.0,11.0,43.0,41.0,207.0,7.0,23.0,11.0,71.0,49.0,245.0,9.0,57.0,7.0,51.0,9.0,51.0,31.0,125.0,7.0,41.0,61.0,371.0,15.0,139.0,45.0,233.0,11.0,83.0,11.0,13.0,,,11.0,13.0,,,139.0,3155.0,275.0,19339.0,31.0,3989.0,279.0,3933.0,275.0,16619.0,305.0,7473.0,,21.0,,,-0.535963,-0.45760565,-1.96997928,-0.18371579,-0.77551378,-0.13456385,-0.31787378,-1.38804267,0.07171335,146.0,93.0,189.0,38.6,25.0,65.0,51.0,27.0,77.0,84.6,61.0,107.0,0.56,0.24,0.33
efabd2dffb7558f1394d3f65e8ce29ed917a417fc7604d169cc232b755762850,2022-04-01,True,-0.18569534,-0.31622777,,-0.05662378,-0.07462256,-0.0779235,,,,,,,9.0,9.0,9.0,9.0,,,,,9.0,9.0,,,,,,,,,,,7.0,7.0,7.0,7.0,,,,,7.0,7.0,,,,,,,9.0,9.0,,,7.0,7.0,,,,,,,,,,,,,,,93.0,93.0,,,93.0,93.0,,,,,-0.18569534,-0.31622777,,,,,,,,5.34,,7.0,,,,5.4,,7.0,5.4,,7.0,1.2,,1.2
0609270aff9f672724390e51b049302233dde8465f9815aed73834f4201230ab,2022-04-01,True,-0.33333333,1.63299316,0.38348249,-0.05390601,-0.07119333,-0.06652053,,,11.0,31.0,,,,,11.0,31.0,,,,11.0,,,,,,,,,,19.0,,,,,,19.0,,,,11.0,,,,,,,,25.0,,,,19.0,,,,,,,,,,,,,181.0,1517.0,,,,,,1341.0,,,,,,,-0.31140738,1.48455796,-0.19593487,,,0.5,,,-1.31743654,15.0,7.0,25.0,9.4,,13.0,7.0,,13.0,11.4,,15.0,0.64,0.44,0.2
704e7bfea1de039f0da0cffabca4fbcf89be0a14b49737181320422938215304,2022-04-01,True,-1.26589253,-1.42821929,-0.4874488,0.31842944,0.54263771,0.83224091,17.0,61.0,207.0,1211.0,,15.0,71.0,493.0,253.0,1427.0,37.0,343.0,45.0,219.0,45.0,265.0,29.0,131.0,11.0,113.0,17.0,51.0,111.0,541.0,,13.0,47.0,233.0,137.0,635.0,29.0,169.0,25.0,139.0,33.0,145.0,19.0,93.0,11.0,87.0,113.0,665.0,35.0,183.0,85.0,437.0,29.0,135.0,,,,,,,,,273.0,1217.0,9567.0,43469.0,,151.0,3835.0,17675.0,4069.0,21447.0,2045.0,7081.0,,,,,-0.89554079,-1.13816559,1.16807393,-0.11019185,-0.88155584,3.53703344,-0.45497284,-1.36029416,3.42057105,434.34,353.0,519.0,144.2,117.0,175.0,111.0,63.0,149.0,250.2,175.0,281.0,0.57,0.32,0.25
171b019e6ccd637ab677e0c151b1fa94b7f426afdc686a37ad04a32e5988b30b,2022-04-01,True,-1.76800412,-2.15389647,-0.10079334,0.61738491,1.34850529,1.49775976,55.0,273.0,305.0,1569.0,17.0,207.0,143.0,1015.0,377.0,2227.0,133.0,827.0,119.0,531.0,69.0,711.0,95.0,411.0,43.0,317.0,25.0,61.0,95.0,323.0,11.0,25.0,23.0,103.0,103.0,393.0,23.0,71.0,29.0,89.0,25.0,81.0,67.0,221.0,15.0,61.0,135.0,683.0,37.0,367.0,89.0,335.0,17.0,93.0,,,,,,,,,1997.0,11833.0,20419.0,100815.0,1505.0,11775.0,6511.0,62947.0,5017.0,45129.0,5411.0,34023.0,,,,,-1.07332422,-0.14027101,-0.08244773,-0.25098192,2.60319683,1.61216413,-0.86482351,2.04832526,1.47357006,238.66,229.0,247.0,73.0,65.0,85.0,70.2,53.0,81.0,138.2,117.0,161.0,0.57,0.29,0.28
76f8f2753be6ae8a26b07f8eace3d89c46c9b14b9b1941166d0c46a07365f8b6,2022-04-01,True,,-0.44232587,-1.16554303,,-0.07290795,-0.06755717,,11.0,,15.0,,7.0,,11.0,,21.0,,13.0,,9.0,,7.0,,9.0,,11.0,,11.0,,13.0,,7.0,,7.0,,13.0,,13.0,,9.0,,7.0,,9.0,,7.0,,21.0,,13.0,,19.0,,7.0,,,,,,,,,,83.0,,769.0,,,,147.0,,847.0,,147.0,,,,,,-0.31622777,-0.69037011,,,-0.5,,,-0.74265535,13.34,11.0,15.0,7.4,7.0,9.0,7.0,,9.0,9.4,7.0,13.0,0.53,0.29,0.24
537c07e2218dd839f2cde03f4e9dbaa685320889d8944224ac05ce78efd44fc1,2022-04-01,True,-0.92736609,0.57700068,6.37255612,0.16623393,0.14313315,0.06720522,11.0,23.0,129.0,209.0,,13.0,43.0,59.0,115.0,207.0,63.0,87.0,23.0,31.0,23.0,29.0,41.0,49.0,11.0,19.0,11.0,17.0,75.0,99.0,,7.0,31.0,37.0,75.0,99.0,25.0,31.0,19.0,23.0,19.0,25.0,33.0,35.0,9.0,11.0,115.0,145.0,33.0,41.0,77.0,97.0,27.0,31.0,,,,,,,,,233.0,623.0,3291.0,5131.0,,189.0,1407.0,1745.0,3257.0,4517.0,1401.0,1601.0,,,,,-0.66722438,0.0352646,7.25935714,0.04214022,0.54985169,2.72833287,-0.53577902,0.72422774,1.38745346,33.66,9.0,113.0,7.0,,13.0,26.2,,79.0,28.2,,79.0,0.81,0.07,0.74
4f11245a1b017e25d2489069eec59d2a635cb66c7b1fac94ff04d51995e1b636,2022-04-01,True,-2.2591253,0.67991822,10.66924079,4.09885724,3.43347332,2.46390239,125.0,259.0,1065.0,1819.0,215.0,365.0,1677.0,2485.0,2647.0,4081.0,425.0,837.0,237.0,399.0,1117.0,1665.0,417.0,687.0,423.0,649.0,61.0,79.0,249.0,329.0,95.0,123.0,313.0,389.0,385.0,485.0,125.0,163.0,101.0,143.0,231.0,299.0,159.0,195.0,185.0,225.0,177.0,815.0,161.0,785.0,105.0,183.0,83.0,153.0,,,,,,,,,5711.0,11035.0,39599.0,74691.0,15257.0,29305.0,104053.0,150963.0,8291.0,36185.0,6823.0,45395.0,,,,,-2.50025208,0.57647506,9.27879057,-0.93970316,0.20552516,6.35795035,-1.95067694,0.55541694,3.65898818,164.0,67.0,507.0,20.2,17.0,25.0,105.4,15.0,345.0,120.6,27.0,361.0,0.73,0.1,0.63
ad1cc8ffeb4564f34a345b46354e158782a38eef227d155cbdf82b8134e68b25,2022-04-01,True,,-0.31622777,-0.81649658,,-0.07633717,-0.0779235,,,,7.0,,,,7.0,,9.0,,,,7.0,,7.0,,,,,,,,7.0,,,,7.0,,7.0,,,,7.0,,7.0,,,,,,7.0,,7.0,,7.0,,7.0,,,,,,,,,,,,813.0,,,,267.0,,813.0,,267.0,,,,,,-0.31622777,-0.68184132,,,,,,,6.66,,7.0,5.4,,7.0,5.4,,7.0,5.8,,7.0,0.48,0.24,0.24
2207f6255316250561bbd542a45ecb0f89ec1707565153914fef4d54b9e62290,2022-04-01,True,,-0.4125685,-0.95025527,,-0.06947872,-0.0685938,,,,25.0,,,,7.0,,27.0,,,,15.0,,,,,,7.0,,,,7.0,,,,7.0,,9.0,,,,7.0,,,,,,7.0,,9.0,,7.0,,7.0,,7.0,,,,,,,,,,,,3127.0,,,,,,215.0,,,,,,,,-0.36847999,-0.63231638,,,0.807016,,0.31622777,0.21834199,7.0,,9.0,,,,5.8,,9.0,5.8,,9.0,0.4,,0.4
b91b559fd6425bf2c127e9084252ce7ddfe965f7f85c436f1f8634835577c409,2022-04-01,True,,-0.46563307,-0.76123378,-0.05662378,-0.0660495,-0.05511756,,7.0,,25.0,,11.0,9.0,25.0,9.0,33.0,,25.0,,13.0,9.0,27.0,,11.0,,7.0,,7.0,,11.0,,11.0,9.0,11.0,9.0,11.0,,9.0,,7.0,9.0,13.0,,9.0,,,,21.0,9.0,21.0,,11.0,9.0,13.0,,,,,,,,,,161.0,,947.0,,631.0,2605.0,4163.0,,1015.0,2605.0,4601.0,,,,,,-0.38423837,-0.96122999,,0.31622777,0.33128682,,0.31622777,-0.22264659,9.66,,13.0,5.8,,7.0,6.6,,11.0,7.4,,11.0,0.51,0.17,0.34
6719c8bee83ad1d55b1da1288baf91d8a6ca8cb4958cf233cec3f1885bbad9d1,2022-04-01,True,-0.38348249,-1.21987509,-0.29166667,-0.0077038,0.01453726,0.05891215,7.0,21.0,11.0,109.0,7.0,19.0,35.0,139.0,27.0,213.0,23.0,65.0,7.0,57.0,29.0,89.0,7.0,37.0,13.0,43.0,,9.0,9.0,37.0,,7.0,15.0,49.0,15.0,59.0,7.0,13.0,7.0,31.0,9.0,37.0,7.0,21.0,11.0,21.0,11.0,109.0,17.0,123.0,9.0,39.0,15.0,49.0,,,,,,,,,55.0,707.0,293.0,8527.0,145.0,359.0,997.0,3999.0,293.0,8655.0,313.0,3359.0,,,,,-0.36564246,-0.99115484,-0.55738626,0.21622926,-0.47047935,-0.87184926,-0.19776397,-0.49430494,-1.46125047,36.0,27.0,45.0,13.8,9.0,19.0,14.2,9.0,19.0,23.0,21.0,27.0,0.58,0.28,0.3
